Category,Category AR,Name,Name AR,Price,Available
رمان,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
رمان,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
رمان,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
رمان,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
رمان,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
رمان,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
بطيخ,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
بطيخ,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
بطيخ,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
بطيخ,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
بطيخ,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
بطيخ,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
بطيخ,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
بطيخ,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
بطيخ,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
بطيخ,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
بطيخ,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
بطيخ,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
أناناس,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
أناناس,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
أناناس,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
أناناس,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
أناناس,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
أناناس,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
أناناس,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
أناناس,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
أناناس,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
أناناس,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
أناناس,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
أناناس,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
روزا ليمون,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
روزا ليمون,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
روزا ليمون,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
روزا ليمون,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
روزا ليمون,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
روزا ليمون,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
روزا ليمون,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
روزا ليمون,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
روزا ليمون,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
روزا ليمون,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
روزا ليمون,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
روزا ليمون,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
روزا فراولة,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
روزا فراولة,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
روزا فراولة,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
روزا فراولة,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
روزا فراولة,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
روزا فراولة,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
روزا فراولة,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
روزا فراولة,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
روزا فراولة,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
روزا فراولة,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
روزا فراولة,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
روزا فراولة,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
روزا مانجو,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
روزا مانجو,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
روزا مانجو,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
روزا مانجو,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
روزا مانجو,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
روزا مانجو,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
روزا مانجو,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
روزا مانجو,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
روزا مانجو,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
روزا مانجو,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
روزا مانجو,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
روزا مانجو,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
روزا بطيخ,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
روزا بطيخ,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
روزا بطيخ,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
روزا بطيخ,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
روزا بطيخ,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
روزا بطيخ,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
روزا بطيخ,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
روزا بطيخ,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
روزا بطيخ,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
روزا بطيخ,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
روزا بطيخ,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
روزا بطيخ,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
روزا توت,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
روزا توت,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
روزا توت,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
روزا توت,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
روزا توت,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
روزا توت,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
روزا توت,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
روزا توت,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
روزا توت,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
روزا توت,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
روزا توت,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
روزا توت,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
روزا أناناس,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
روزا أناناس,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
روزا أناناس,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
روزا أناناس,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
روزا أناناس,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
روزا أناناس,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
روزا أناناس,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
روزا أناناس,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
روزا أناناس,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
روزا أناناس,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
روزا أناناس,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
روزا أناناس,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
روزا مشكل,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
روزا مشكل,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
روزا مشكل,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
روزا مشكل,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
روزا مشكل,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
روزا مشكل,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
روزا مشكل,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
روزا مشكل,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
روزا مشكل,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
روزا مشكل,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
روزا مشكل,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
روزا مشكل,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
روزا كيوي,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
روزا كيوي,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
روزا كيوي,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
روزا كيوي,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
روزا كيوي,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
روزا كيوي,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
روزا كيوي,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
روزا كيوي,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
روزا كيوي,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
روزا كيوي,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
روزا كيوي,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
روزا كيوي,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
سموذي فراولة,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
سموذي فراولة,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
سموذي فراولة,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
سموذي فراولة,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
سموذي فراولة,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
سموذي فراولة,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
سموذي فراولة,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
سموذي فراولة,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
سموذي فراولة,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
سموذي فراولة,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
سموذي فراولة,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
سموذي فراولة,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
سموذي مانجو,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
سموذي مانجو,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
سموذي مانجو,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
سموذي مانجو,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
سموذي مانجو,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
سموذي مانجو,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
سموذي مانجو,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
سموذي مانجو,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
سموذي مانجو,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
سموذي مانجو,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
سموذي مانجو,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
سموذي مانجو,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
سموذي موز,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
سموذي موز,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
سموذي موز,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
سموذي موز,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
سموذي موز,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
سموذي موز,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
سموذي موز,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
سموذي موز,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
سموذي موز,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
سموذي موز,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
سموذي موز,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
سموذي موز,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
سموذي توت,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
سموذي توت,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
سموذي توت,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
سموذي توت,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
سموذي توت,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
سموذي توت,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
سموذي توت,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
سموذي توت,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
سموذي توت,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
سموذي توت,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
سموذي توت,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
سموذي توت,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
سموذي خوخ,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
سموذي خوخ,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
سموذي خوخ,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
سموذي خوخ,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
سموذي خوخ,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
سموذي خوخ,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
سموذي خوخ,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
سموذي خوخ,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
سموذي خوخ,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
سموذي خوخ,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
سموذي خوخ,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
سموذي خوخ,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
سموذي أناناس,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
سموذي أناناس,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
سموذي أناناس,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
سموذي أناناس,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
سموذي أناناس,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
سموذي أناناس,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
سموذي أناناس,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
سموذي أناناس,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
سموذي أناناس,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
سموذي أناناس,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
سموذي أناناس,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
سموذي أناناس,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
سموذي كيوي,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
سموذي كيوي,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
سموذي كيوي,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
سموذي كيوي,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
سموذي كيوي,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
سموذي كيوي,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
سموذي كيوي,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
سموذي كيوي,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
سموذي كيوي,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
سموذي كيوي,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
سموذي كيوي,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
سموذي كيوي,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
سموذي بطيخ نعناع,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
سموذي بطيخ نعناع,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
سموذي بطيخ نعناع,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
سموذي بطيخ نعناع,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
سموذي بطيخ نعناع,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
سموذي بطيخ نعناع,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
سموذي بطيخ نعناع,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
سموذي بطيخ نعناع,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
سموذي بطيخ نعناع,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
سموذي بطيخ نعناع,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
سموذي بطيخ نعناع,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
سموذي بطيخ نعناع,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
سموذي فراولة موز,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
سموذي فراولة موز,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
سموذي فراولة موز,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
سموذي فراولة موز,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
سموذي فراولة موز,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
سموذي فراولة موز,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
سموذي فراولة موز,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
سموذي فراولة موز,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
سموذي فراولة موز,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
سموذي فراولة موز,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
سموذي فراولة موز,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
سموذي فراولة موز,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
سموذي مانجو خوخ,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
سموذي مانجو خوخ,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
سموذي مانجو خوخ,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
سموذي مانجو خوخ,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
سموذي مانجو خوخ,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
سموذي مانجو خوخ,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
سموذي مانجو خوخ,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
سموذي مانجو خوخ,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
سموذي مانجو خوخ,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
سموذي مانجو خوخ,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
سموذي مانجو خوخ,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
سموذي مانجو خوخ,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
سموذي توت مشكل,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
سموذي توت مشكل,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
سموذي توت مشكل,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
سموذي توت مشكل,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
سموذي توت مشكل,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
سموذي توت مشكل,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
سموذي توت مشكل,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
سموذي توت مشكل,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
سموذي توت مشكل,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
سموذي توت مشكل,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
سموذي توت مشكل,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
سموذي توت مشكل,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
سموذي أفوكادو,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
سموذي أفوكادو,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
سموذي أفوكادو,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
سموذي أفوكادو,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
سموذي أفوكادو,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
سموذي أفوكادو,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
سموذي أفوكادو,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
سموذي أفوكادو,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
سموذي أفوكادو,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
سموذي أفوكادو,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
سموذي أفوكادو,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
سموذي أفوكادو,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
سموذي تمر,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
سموذي تمر,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
سموذي تمر,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
سموذي تمر,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
سموذي تمر,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
سموذي تمر,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
سموذي تمر,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
سموذي تمر,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
سموذي تمر,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
سموذي تمر,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
سموذي تمر,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
سموذي تمر,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
سموذي قهوة,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
سموذي قهوة,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
سموذي قهوة,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
سموذي قهوة,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
سموذي قهوة,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
سموذي قهوة,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
سموذي قهوة,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
سموذي قهوة,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
سموذي قهوة,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
سموذي قهوة,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
سموذي قهوة,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
سموذي قهوة,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
موهيتو كلاسيك,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
موهيتو كلاسيك,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
موهيتو كلاسيك,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
موهيتو كلاسيك,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
موهيتو كلاسيك,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
موهيتو كلاسيك,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
موهيتو كلاسيك,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
موهيتو كلاسيك,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
موهيتو كلاسيك,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
موهيتو كلاسيك,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
موهيتو كلاسيك,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
موهيتو كلاسيك,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
موهيتو فراولة,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
موهيتو فراولة,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
